Country,Segment,Date,Snapshot Date,Metric,Value
Russian Federation,Retail,2015-12,31/12/2015,LGD,0.317810782
Russian Federation,Retail - Secured on real estate property,2015-12,31/12/2015,LGD,0.3363525
Russian Federation,Retail - Qualifying Revolving,2015-12,31/12/2015,LGD,0.510500975
Russian Federation,Retail - Other Retail,2015-12,31/12/2015,LGD,0.303027439
Singapore,Corporates,2015-12,31/12/2015,LGD,0.279814333
Singapore,Corporates - Of Which: Specialised Lending,2015-12,31/12/2015,LGD,0.185017225
Singapore,Corporates - Of Which: SME,2015-12,31/12/2015,LGD,0.210897482
Singapore,Retail,2015-12,31/12/2015,LGD,0.235949957
Singapore,Retail - Secured on real estate property,2015-12,31/12/2015,LGD,0.163123311
Singapore,Retail - Qualifying Revolving,2015-12,31/12/2015,LGD,0.789275531
Singapore,Retail - Other Retail,2015-12,31/12/2015,LGD,0.551053473
Switzerland,Corporates,2015-12,31/12/2015,LGD,0.311753713
Switzerland,Corporates - Of Which: Specialised Lending,2015-12,31/12/2015,LGD,0.220846208
Switzerland,Corporates - Of Which: SME,2015-12,31/12/2015,LGD,0.303695308
Switzerland,Retail,2015-12,31/12/2015,LGD,0.272113398
Switzerland,Retail - Secured on real estate property,2015-12,31/12/2015,LGD,0.247429124
Switzerland,Retail - Qualifying Revolving,2015-12,31/12/2015,LGD,0.574230507
Switzerland,Retail - Other Retail,2015-12,31/12/2015,LGD,0.333030479
United States,Corporates,2015-12,31/12/2015,LGD,0.330891681
United States,Corporates - Of Which: Specialised Lending,2015-12,31/12/2015,LGD,0.262286841
United States,Corporates - Of Which: SME,2015-12,31/12/2015,LGD,0.15875062
United States,Retail,2015-12,31/12/2015,LGD,0.562066206
United States,Retail - Secured on real estate property,2015-12,31/12/2015,LGD,0.557026166
United States,Retail - Qualifying Revolving,2015-12,31/12/2015,LGD,0.92877659
United States,Retail - Other Retail,2015-12,31/12/2015,LGD,0.48934984
Austria,Corporates,2015-09,30/09/2015,LGD,0.314625309
Austria,Corporates - Of Which: Specialised Lending,2015-09,30/09/2015,LGD,0.079570656
Austria,Corporates - Of Which: SME,2015-09,30/09/2015,LGD,0.282945815
Austria,Retail,2015-09,30/09/2015,LGD,0.319802988
Austria,Retail - Secured on real estate property,2015-09,30/09/2015,LGD,0.157232387
Austria,Retail - Qualifying Revolving,2015-09,30/09/2015,LGD,0.891066983
Austria,Retail - Other Retail,2015-09,30/09/2015,LGD,0.478827694
Belgium,Corporates,2015-09,30/09/2015,LGD,0.265527084
Belgium,Corporates - Of Which: Specialised Lending,2015-09,30/09/2015,LGD,0.188723968
Belgium,Corporates - Of Which: SME,2015-09,30/09/2015,LGD,0.236965132
Belgium,Retail,2015-09,30/09/2015,LGD,0.192920835
Belgium,Retail - Secured on real estate property,2015-09,30/09/2015,LGD,0.154802362
Belgium,Retail - Qualifying Revolving,2015-09,30/09/2015,LGD,0.436095396
Belgium,Retail - Other Retail,2015-09,30/09/2015,LGD,0.274879026
Bulgaria,Corporates,2015-09,30/09/2015,LGD,0.400250173
Bulgaria,Corporates - Of Which: Specialised Lending,2015-09,30/09/2015,LGD,0.310183748
Bulgaria,Corporates - Of Which: SME,2015-09,30/09/2015,LGD,0.411298494
Bulgaria,Retail,2015-09,30/09/2015,LGD,0.235328185
Bulgaria,Retail - Secured on real estate property,2015-09,30/09/2015,LGD,0.122065335
Bulgaria,Retail - Qualifying Revolving,2015-09,30/09/2015,LGD,0.583580702
Bulgaria,Retail - Other Retail,2015-09,30/09/2015,LGD,0.430529891
Croatia,Corporates,2015-09,30/09/2015,LGD,0.37120318
Croatia,Corporates - Of Which: Specialised Lending,2015-09,30/09/2015,LGD,0.281196165
Croatia,Corporates - Of Which: SME,2015-09,30/09/2015,LGD,0.403216232
Croatia,Retail,2015-09,30/09/2015,LGD,0.378242191
Croatia,Retail - Secured on real estate property,2015-09,30/09/2015,LGD,0.364365182
Croatia,Retail - Qualifying Revolving,2015-09,30/09/2015,LGD,0.620941821
Croatia,Retail - Other Retail,2015-09,30/09/2015,LGD,0.389174023
Cyprus,Corporates,2015-09,30/09/2015,LGD,0.28556328
Cyprus,Corporates - Of Which: Specialised Lending,2015-09,30/09/2015,LGD,0.280458689
Cyprus,Corporates - Of Which: SME,2015-09,30/09/2015,LGD,0.334180702
Cyprus,Retail,2015-09,30/09/2015,LGD,0.165864449
Cyprus,Retail - Secured on real estate property,2015-09,30/09/2015,LGD,0.139624745
Cyprus,Retail - Qualifying Revolving,2015-09,30/09/2015,LGD,0.639283202
Cyprus,Retail - Other Retail,2015-09,30/09/2015,LGD,0.104891782
Czech,Corporates,2015-09,30/09/2015,LGD,0.363204117
Czech,Corporates - Of Which: Specialised Lending,2015-09,30/09/2015,LGD,0.337971842
Czech,Corporates - Of Which: SME,2015-09,30/09/2015,LGD,0.36588168
Czech,Retail,2015-09,30/09/2015,LGD,0.312630063
Czech,Retail - Secured on real estate property,2015-09,30/09/2015,LGD,0.237644009
Czech,Retail - Qualifying Revolving,2015-09,30/09/2015,LGD,0.499700875
Czech,Retail - Other Retail,2015-09,30/09/2015,LGD,0.436221272
Denmark,Corporates,2015-09,30/09/2015,LGD,0.238538593
Denmark,Corporates - Of Which: Specialised Lending,2015-09,30/09/2015,LGD,0.230105024
Denmark,Corporates - Of Which: SME,2015-09,30/09/2015,LGD,0.208087947
Denmark,Retail,2015-09,30/09/2015,LGD,0.151087762
Denmark,Retail - Secured on real estate property,2015-09,30/09/2015,LGD,0.121568676
Denmark,Retail - Qualifying Revolving,2015-09,30/09/2015,LGD,0.640959356
Denmark,Retail - Other Retail,2015-09,30/09/2015,LGD,0.380920477
Estonia,Corporates,2015-09,30/09/2015,LGD,0.412084316
Estonia,Corporates - Of Which: Specialised Lending,2015-09,30/09/2015,LGD,0.357189141
Estonia,Corporates - Of Which: SME,2015-09,30/09/2015,LGD,0.395520622
Estonia,Retail,2015-09,30/09/2015,LGD,0.181371743
Estonia,Retail - Secured on real estate property,2015-09,30/09/2015,LGD,0.133067382
Estonia,Retail - Qualifying Revolving,2015-09,30/09/2015,LGD,0.467502969
Estonia,Retail - Other Retail,2015-09,30/09/2015,LGD,0.438073401
Finland,Corporates,2015-09,30/09/2015,LGD,0.360247981
Finland,Corporates - Of Which: Specialised Lending,2015-09,30/09/2015,LGD,0.356142635
Finland,Corporates - Of Which: SME,2015-09,30/09/2015,LGD,0.321069137
Finland,Retail,2015-09,30/09/2015,LGD,0.154636849
Finland,Retail - Secured on real estate property,2015-09,30/09/2015,LGD,0.119835066
Finland,Retail - Qualifying Revolving,2015-09,30/09/2015,LGD,0.669462738
Finland,Retail - Other Retail,2015-09,30/09/2015,LGD,0.272023527
France,Corporates,2015-09,30/09/2015,LGD,0.329993412
France,Corporates - Of Which: Specialised Lending,2015-09,30/09/2015,LGD,0.211939748
France,Corporates - Of Which: SME,2015-09,30/09/2015,LGD,0.355004014
France,Retail,2015-09,30/09/2015,LGD,0.183097552
France,Retail - Secured on real estate property,2015-09,30/09/2015,LGD,0.143959436
France,Retail - Qualifying Revolving,2015-09,30/09/2015,LGD,0.445646621
France,Retail - Other Retail,2015-09,30/09/2015,LGD,0.215875187
Germany,Corporates,2015-09,30/09/2015,LGD,0.365404101
Germany,Corporates - Of Which: Specialised Lending,2015-09,30/09/2015,LGD,0.392441048
Germany,Corporates - Of Which: SME,2015-09,30/09/2015,LGD,0.313709284
Germany,Retail,2015-09,30/09/2015,LGD,0.256580384
Germany,Retail - Secured on real estate property,2015-09,30/09/2015,LGD,0.174604231
Germany,Retail - Qualifying Revolving,2015-09,30/09/2015,LGD,0.567519443
Germany,Retail - Other Retail,2015-09,30/09/2015,LGD,0.411949714
Germany,Corporates,2015-09,30/09/2015,LGD,0.379104266
Germany,Corporates - Of Which: Specialised Lending,2015-09,30/09/2015,LGD,0.290731988
Germany,Corporates - Of Which: SME,2015-09,30/09/2015,LGD,0.400624892
Greece,Retail,2015-09,30/09/2015,LGD,0.316655986
Greece,Retail - Secured on real estate property,2015-09,30/09/2015,LGD,0.227161576
Greece,Retail - Qualifying Revolving,2015-09,30/09/2015,LGD,0.760272891
Greece,Retail - Other Retail,2015-09,30/09/2015,LGD,0.446734978
Hungary,Corporates,2015-09,30/09/2015,LGD,0.386577209
Hungary,Corporates - Of Which: Specialised Lending,2015-09,30/09/2015,LGD,0.207767566
Hungary,Corporates - Of Which: SME,2015-09,30/09/2015,LGD,0.414092676
Hungary,Retail,2015-09,30/09/2015,LGD,0.367667223
Hungary,Retail - Secured on real estate property,2015-09,30/09/2015,LGD,0.307388644
Hungary,Retail - Qualifying Revolving,2015-09,30/09/2015,LGD,0.570561725
Hungary,Retail - Other Retail,2015-09,30/09/2015,LGD,0.542521618
Ireland,Corporates,2015-09,30/09/2015,LGD,0.407631074
Ireland,Corporates - Of Which: Specialised Lending,2015-09,30/09/2015,LGD,0.268059552
Ireland,Corporates - Of Which: SME,2015-09,30/09/2015,LGD,0.473000616
Ireland,Retail,2015-09,30/09/2015,LGD,0.268099406
Ireland,Retail - Secured on real estate property,2015-09,30/09/2015,LGD,0.245393217
Ireland,Retail - Qualifying Revolving,2015-09,30/09/2015,LGD,0.535865249
Ireland,Retail - Other Retail,2015-09,30/09/2015,LGD,0.618939754
Italy,Corporates,2015-09,30/09/2015,LGD,0.380084877
Italy,Corporates - Of Which: Specialised Lending,2015-09,30/09/2015,LGD,0.258232142
Italy,Corporates - Of Which: SME,2015-09,30/09/2015,LGD,0.386826658
Italy,Retail,2015-09,30/09/2015,LGD,0.279043221
Italy,Retail - Secured on real estate property,2015-09,30/09/2015,LGD,0.17931477
Italy,Retail - Qualifying Revolving,2015-09,30/09/2015,LGD,0.644295439
Italy,Retail - Other Retail,2015-09,30/09/2015,LGD,0.479440875
Latvia,Corporates,2015-09,30/09/2015,LGD,0.418722424
Latvia,Corporates - Of Which: Specialised Lending,2015-09,30/09/2015,LGD,0.143608476
Latvia,Corporates - Of Which: SME,2015-09,30/09/2015,LGD,0.403889295
Latvia,Retail,2015-09,30/09/2015,LGD,0.251061593
Latvia,Retail - Secured on real estate property,2015-09,30/09/2015,LGD,0.192266103
Latvia,Retail - Qualifying Revolving,2015-09,30/09/2015,LGD,0.624687438
Latvia,Retail - Other Retail,2015-09,30/09/2015,LGD,0.442783405
Lithuania,Corporates,2015-09,30/09/2015,LGD,0.419969082
Lithuania,Corporates - Of Which: Specialised Lending,2015-09,30/09/2015,LGD,0.38791135
Lithuania,Corporates - Of Which: SME,2015-09,30/09/2015,LGD,0.422518387
Lithuania,Retail,2015-09,30/09/2015,LGD,0.203151333
Lithuania,Retail - Secured on real estate property,2015-09,30/09/2015,LGD,0.174693994
Lithuania,Retail - Qualifying Revolving,2015-09,30/09/2015,LGD,0.656151758
Lithuania,Retail - Other Retail,2015-09,30/09/2015,LGD,0.399979325
Luxembourg,Corporates,2015-09,30/09/2015,LGD,0.330559803
Luxembourg,Corporates - Of Which: Specialised Lending,2015-09,30/09/2015,LGD,0.374438922
Luxembourg,Corporates - Of Which: SME,2015-09,30/09/2015,LGD,0.287207692
Luxembourg,Retail,2015-09,30/09/2015,LGD,0.169482065
Luxembourg,Retail - Secured on real estate property,2015-09,30/09/2015,LGD,0.127308834
Luxembourg,Retail - Qualifying Revolving,2015-09,30/09/2015,LGD,0.509961014
Luxembourg,Retail - Other Retail,2015-09,30/09/2015,LGD,0.294748214
Malta,Corporates,2015-09,30/09/2015,LGD,0.229039654
Malta,Corporates - Of Which: Specialised Lending,2015-09,30/09/2015,LGD,0.198982396
Malta,Corporates - Of Which: SME,2015-09,30/09/2015,LGD,0.535272531
Malta,Retail,2015-09,30/09/2015,LGD,0.332414002
Malta,Retail - Secured on real estate property,2015-09,30/09/2015,LGD,0.216801177
Malta,Retail - Qualifying Revolving,2015-09,30/09/2015,LGD,0.648595988
Malta,Retail - Other Retail,2015-09,30/09/2015,LGD,0.366474106
Netherlands,Corporates,2015-09,30/09/2015,LGD,0.284355964
Netherlands,Corporates - Of Which: Specialised Lending,2015-09,30/09/2015,LGD,0.25189663
Netherlands,Corporates - Of Which: SME,2015-09,30/09/2015,LGD,0.211998852
Netherlands,Retail,2015-09,30/09/2015,LGD,0.189327669
Netherlands,Retail - Secured on real estate property,2015-09,30/09/2015,LGD,0.16536267
Netherlands,Retail - Qualifying Revolving,2015-09,30/09/2015,LGD,0.622338478
Netherlands,Retail - Other Retail,2015-09,30/09/2015,LGD,0.371823916
Norway,Corporates,2015-09,30/09/2015,LGD,0.290814522
Norway,Corporates - Of Which: Specialised Lending,2015-09,30/09/2015,LGD,0.220055805
Norway,Corporates - Of Which: SME,2015-09,30/09/2015,LGD,0.269470951
Norway,Retail,2015-09,30/09/2015,LGD,0.219985201
Norway,Retail - Secured on real estate property,2015-09,30/09/2015,LGD,0.200540171
Norway,Retail - Qualifying Revolving,2015-09,30/09/2015,LGD,0.620180175
Norway,Retail - Other Retail,2015-09,30/09/2015,LGD,0.32395495
Poland,Corporates,2015-09,30/09/2015,LGD,0.341574561
Poland,Corporates - Of Which: Specialised Lending,2015-09,30/09/2015,LGD,0.314523076
Poland,Corporates - Of Which: SME,2015-09,30/09/2015,LGD,0.309697509
Poland,Retail,2015-09,30/09/2015,LGD,0.349239268
Poland,Retail - Secured on real estate property,2015-09,30/09/2015,LGD,0.302898749
Poland,Retail - Qualifying Revolving,2015-09,30/09/2015,LGD,0.790077853
Poland,Retail - Other Retail,2015-09,30/09/2015,LGD,0.495844402
Portugal,Corporates,2015-09,30/09/2015,LGD,0.399427386
Portugal,Corporates - Of Which: Specialised Lending,2015-09,30/09/2015,LGD,0.36833175
Portugal,Corporates - Of Which: SME,2015-09,30/09/2015,LGD,0.438522616
Portugal,Retail,2015-09,30/09/2015,LGD,0.22367205
Portugal,Retail - Secured on real estate property,2015-09,30/09/2015,LGD,0.194783555
Portugal,Retail - Qualifying Revolving,2015-09,30/09/2015,LGD,0.535029817
Portugal,Retail - Other Retail,2015-09,30/09/2015,LGD,0.341761499
Romania,Corporates,2015-09,30/09/2015,LGD,0.399519574
Romania,Corporates - Of Which: Specialised Lending,2015-09,30/09/2015,LGD,0.2479319
Romania,Corporates - Of Which: SME,2015-09,30/09/2015,LGD,0.406505901
Romania,Retail,2015-09,30/09/2015,LGD,0.454750559
Romania,Retail - Secured on real estate property,2015-09,30/09/2015,LGD,0.149443362
Romania,Retail - Qualifying Revolving,2015-09,30/09/2015,LGD,0.63811789
Romania,Retail - Other Retail,2015-09,30/09/2015,LGD,0.558867358
Slovakia,Corporates,2015-09,30/09/2015,LGD,0.414848688
Slovakia,Corporates - Of Which: Specialised Lending,2015-09,30/09/2015,LGD,0.293928846
Slovakia,Corporates - Of Which: SME,2015-09,30/09/2015,LGD,0.422992931
Slovakia,Retail,2015-09,30/09/2015,LGD,0.274578048
Slovakia,Retail - Secured on real estate property,2015-09,30/09/2015,LGD,0.176169885
Slovakia,Retail - Qualifying Revolving,2015-09,30/09/2015,LGD,0.745096473
Slovakia,Retail - Other Retail,2015-09,30/09/2015,LGD,0.508362196
Slovenia,Corporates,2015-09,30/09/2015,LGD,0.354552159
Slovenia,Corporates - Of Which: Specialised Lending,2015-09,30/09/2015,LGD,0.09959772
Slovenia,Corporates - Of Which: SME,2015-09,30/09/2015,LGD,0.391491477
Slovenia,Retail,2015-09,30/09/2015,LGD,0.330658633
Slovenia,Retail - Secured on real estate property,2015-09,30/09/2015,LGD,0.171035581
Slovenia,Retail - Qualifying Revolving,2015-09,30/09/2015,LGD,0.691139486
Slovenia,Retail - Other Retail,2015-09,30/09/2015,LGD,0.381090544
Spain,Corporates,2015-09,30/09/2015,LGD,0.384392982
Spain,Corporates - Of Which: Specialised Lending,2015-09,30/09/2015,LGD,0.269980989
Spain,Corporates - Of Which: SME,2015-09,30/09/2015,LGD,0.387413137
Spain,Retail,2015-09,30/09/2015,LGD,0.232935337
Spain,Retail - Secured on real estate property,2015-09,30/09/2015,LGD,0.164813721
Spain,Retail - Qualifying Revolving,2015-09,30/09/2015,LGD,0.517596344
Spain,Retail - Other Retail,2015-09,30/09/2015,LGD,0.470531949
Sweden,Corporates,2015-09,30/09/2015,LGD,0.282071079
Sweden,Corporates - Of Which: Specialised Lending,2015-09,30/09/2015,LGD,0.298027709
Sweden,Corporates - Of Which: SME,2015-09,30/09/2015,LGD,0.213914134
Sweden,Retail,2015-09,30/09/2015,LGD,0.133263955
Sweden,Retail - Secured on real estate property,2015-09,30/09/2015,LGD,0.11289679
Sweden,Retail - Qualifying Revolving,2015-09,30/09/2015,LGD,0.576372632
Sweden,Retail - Other Retail,2015-09,30/09/2015,LGD,0.320523186
United Kingdom,Corporates,2015-09,30/09/2015,LGD,0.349006886
United Kingdom,Corporates - Of Which: Specialised Lending,2015-09,30/09/2015,LGD,0.342796897
United Kingdom,Corporates - Of Which: SME,2015-09,30/09/2015,LGD,0.305050005
United Kingdom,Retail,2015-09,30/09/2015,LGD,0.218085441
United Kingdom,Retail - Secured on real estate property,2015-09,30/09/2015,LGD,0.109262077
United Kingdom,Retail - Qualifying Revolving,2015-09,30/09/2015,LGD,0.749184463
United Kingdom,Retail - Other Retail,2015-09,30/09/2015,LGD,0.626299717
Australia,Corporates,2015-09,30/09/2015,LGD,0.323313538
Australia,Corporates - Of Which: Specialised Lending,2015-09,30/09/2015,LGD,0.189299439
Australia,Corporates - Of Which: SME,2015-09,30/09/2015,LGD,0.12422745
Australia,Retail,2015-09,30/09/2015,LGD,0.122165475
Australia,Retail - Secured on real estate property,2015-09,30/09/2015,LGD,0.116289224
Australia,Retail - Qualifying Revolving,2015-09,30/09/2015,LGD,0.825479162
Australia,Retail - Other Retail,2015-09,30/09/2015,LGD,0.267099363
Canada,Corporates,2015-09,30/09/2015,LGD,0.346295637
Canada,Corporates - Of Which: Specialised Lending,2015-09,30/09/2015,LGD,0.253497219
Canada,Corporates - Of Which: SME,2015-09,30/09/2015,LGD,0.112258927
Canada,Retail,2015-09,30/09/2015,LGD,0.202725771
Canada,Retail - Secured on real estate property,2015-09,30/09/2015,LGD,0.177720226
Canada,Retail - Qualifying Revolving,2015-09,30/09/2015,LGD,0.651965798
Canada,Retail - Other Retail,2015-09,30/09/2015,LGD,0.295198428
China,Corporates,2015-09,30/09/2015,LGD,0.446093165
China,Corporates - Of Which: Specialised Lending,2015-09,30/09/2015,LGD,0.21590306
China,Corporates - Of Which: SME,2015-09,30/09/2015,LGD,0.287929577
China,Retail,2015-09,30/09/2015,LGD,0.247411905
China,Retail - Secured on real estate property,2015-09,30/09/2015,LGD,0.126848825
China,Retail - Qualifying Revolving,2015-09,30/09/2015,LGD,0.994362795
China,Retail - Other Retail,2015-09,30/09/2015,LGD,0.129090959
Hong Kong,Corporates,2015-09,30/09/2015,LGD,0.356745689
Hong Kong,Corporates - Of Which: Specialised Lending,2015-09,30/09/2015,LGD,0.20431242
Hong Kong,Corporates - Of Which: SME,2015-09,30/09/2015,LGD,0.251702778
Hong Kong,Retail,2015-09,30/09/2015,LGD,0.373943394
Hong Kong,Retail - Secured on real estate property,2015-09,30/09/2015,LGD,0.101989772
Hong Kong,Retail - Qualifying Revolving,2015-09,30/09/2015,LGD,0.919811444
Hong Kong,Retail - Other Retail,2015-09,30/09/2015,LGD,0.387079123
India,Corporates,2015-09,30/09/2015,LGD,0.456981695
India,Corporates - Of Which: Specialised Lending,2015-09,30/09/2015,LGD,0.161999957
India,Corporates - Of Which: SME,2015-09,30/09/2015,LGD,0.336619677
India,Retail,2015-09,30/09/2015,LGD,0.392697282
India,Retail - Secured on real estate property,2015-09,30/09/2015,LGD,0.243828196
India,Retail - Qualifying Revolving,2015-09,30/09/2015,LGD,0.799396512
India,Retail - Other Retail,2015-09,30/09/2015,LGD,0.738618087
"Korea, Republic Of",Corporates,2015-09,30/09/2015,LGD,0.401256257
"Korea, Republic Of",Corporates - Of Which: Specialised Lending,2015-09,30/09/2015,LGD,0.071467007
"Korea, Republic Of",Corporates - Of Which: SME,2015-09,30/09/2015,LGD,0.24877508
"Korea, Republic Of",Retail,2015-09,30/09/2015,LGD,0.343367261
"Korea, Republic Of",Retail - Secured on real estate property,2015-09,30/09/2015,LGD,0.102309939
"Korea, Republic Of",Retail - Qualifying Revolving,2015-09,30/09/2015,LGD,0.7499671
